Yil,Gelir Grubu,Gelir,Urun Turu,Urun Kodu,Urun Adi,Harcama,Oran
2015,3,61205736.0,Diger,5321,GIDA İŞLEME ALETLERİ,3055.9,0.0005991399237483232
2015,4,85105630.0,Diger,5321,GIDA İŞLEME ALETLERİ,2747.8,0.0003874432187989627
2015,5,169060110.0,Diger,5321,GIDA İŞLEME ALETLERİ,3732.28,0.00026491972831723363
2015,1,27788548.0,Diger,5322,"KAHVE MAKİNELERİ, ÇAY MAKİNELERİ VE BENZERİ ALETLER",953.94,0.0004119423732374349
2015,2,45473076.0,Diger,5322,"KAHVE MAKİNELERİ, ÇAY MAKİNELERİ VE BENZERİ ALETLER",1918.3,0.0005062248263126075
2015,3,61205736.0,Diger,5322,"KAHVE MAKİNELERİ, ÇAY MAKİNELERİ VE BENZERİ ALETLER",1407.75,0.00027600354319732385
2015,4,85105630.0,Diger,5322,"KAHVE MAKİNELERİ, ÇAY MAKİNELERİ VE BENZERİ ALETLER",2160.08,0.00030457396756068976
2015,5,169060110.0,Diger,5322,"KAHVE MAKİNELERİ, ÇAY MAKİNELERİ VE BENZERİ ALETLER",4224.81,0.00029987983682680075
2015,1,27788548.0,Diger,5323,ÜTÜLER,1923.0,0.0008304140551141447
2015,2,45473076.0,Diger,5323,ÜTÜLER,1490.0,0.00039319970349047865
2015,3,61205736.0,Diger,5323,ÜTÜLER,2210.5,0.0004333907527882681
2015,4,85105630.0,Diger,5323,ÜTÜLER,3322.8,0.0004685189342110755
2015,5,169060110.0,Diger,5323,ÜTÜLER,6646.74,0.00047179004656544777
2015,1,27788548.0,Diger,5324,EKMEK KIZARTMA MAKİNELERİ VE IZGARALAR,1065.0,0.0004599016997902049
2015,2,45473076.0,Diger,5324,EKMEK KIZARTMA MAKİNELERİ VE IZGARALAR,641.0,0.00016915504022644082
2015,3,61205736.0,Diger,5324,EKMEK KIZARTMA MAKİNELERİ VE IZGARALAR,1125.68,0.00022070088332897428
2015,4,85105630.0,Diger,5324,EKMEK KIZARTMA MAKİNELERİ VE IZGARALAR,2122.9,0.00029933154130152044
2015,5,169060110.0,Diger,5324,EKMEK KIZARTMA MAKİNELERİ VE IZGARALAR,3455.65,0.00024528434607249414
2015,1,27788548.0,Diger,5329,DİĞER ELEKTRİKLİ KÜÇÜK EV ALETLERİ,1570.0,0.000677977153681335
2015,2,45473076.0,Diger,5329,DİĞER ELEKTRİKLİ KÜÇÜK EV ALETLERİ,1548.95,0.0004087561615581053
2015,3,61205736.0,Diger,5329,DİĞER ELEKTRİKLİ KÜÇÜK EV ALETLERİ,1233.75,0.00024188909353201797
2015,4,85105630.0,Diger,5329,DİĞER ELEKTRİKLİ KÜÇÜK EV ALETLERİ,2892.8,0.0004078883992072346
2015,5,169060110.0,Diger,5329,DİĞER ELEKTRİKLİ KÜÇÜK EV ALETLERİ,2869.0,0.0002036435370717479
2015,1,27788548.0,Diger,5330,EV ALETLERİNİN TAMİRİ,4656.0,0.002010612501618023
2015,2,45473076.0,Diger,5330,EV ALETLERİNİN TAMİRİ,6194.29,0.0016346261686805616
2015,3,61205736.0,Diger,5330,EV ALETLERİNİN TAMİRİ,5968.0,0.0011700864115088822
2015,4,85105630.0,Diger,5330,EV ALETLERİNİN TAMİRİ,9748.0,0.001374480128412653
2015,5,169060110.0,Diger,5330,EV ALETLERİNİN TAMİRİ,13495.81,0.0009579416117282209
2015,1,27788548.0,Diger,5401,"CAM, KRİSTAL, SERAMİK VE ÇİN PORSELENİ EŞYALAR",5830.99,0.0025180114670982977
2015,2,45473076.0,Diger,5401,"CAM, KRİSTAL, SERAMİK VE ÇİN PORSELENİ EŞYALAR",10654.82,0.0028117262179492763
2015,3,61205736.0,Diger,5401,"CAM, KRİSTAL, SERAMİK VE ÇİN PORSELENİ EŞYALAR",11403.61,0.0022357924100447056
2015,4,85105630.0,Diger,5401,"CAM, KRİSTAL, SERAMİK VE ÇİN PORSELENİ EŞYALAR",12251.18,0.0017274316228566402
2015,5,169060110.0,Diger,5401,"CAM, KRİSTAL, SERAMİK VE ÇİN PORSELENİ EŞYALAR",29091.07,0.0020649035873132843
2015,1,27788548.0,Diger,5402,"ÇATAL BIÇAK TAKIMI, DİĞER KESİCİ ALETLER, GÜMÜŞ YEMEK TAKIMLARI",1018.44,0.00043979557477402475
2015,2,45473076.0,Diger,5402,"ÇATAL BIÇAK TAKIMI, DİĞER KESİCİ ALETLER, GÜMÜŞ YEMEK TAKIMLARI",1952.6299999999999,0.0005152842530379955
2015,3,61205736.0,Diger,5402,"ÇATAL BIÇAK TAKIMI, DİĞER KESİCİ ALETLER, GÜMÜŞ YEMEK TAKIMLARI",2304.15,0.00045175177699031347
2015,4,85105630.0,Diger,5402,"ÇATAL BIÇAK TAKIMI, DİĞER KESİCİ ALETLER, GÜMÜŞ YEMEK TAKIMLARI",2233.68,0.00031495165913344016
2015,5,169060110.0,Diger,5402,"ÇATAL BIÇAK TAKIMI, DİĞER KESİCİ ALETLER, GÜMÜŞ YEMEK TAKIMLARI",5345.62,0.0003794356795543663
2015,1,27788548.0,Diger,5403,ELEKTRİKLİ OLMAYAN MUTFAK GEREÇLERİ VE EŞYALARI,9743.38,0.004207508942443086
2015,2,45473076.0,Diger,5403,ELEKTRİKLİ OLMAYAN MUTFAK GEREÇLERİ VE EŞYALARI,10265.93,0.0027091010953382614
2015,3,61205736.0,Diger,5403,ELEKTRİKLİ OLMAYAN MUTFAK GEREÇLERİ VE EŞYALARI,14406.79,0.0028245960476645524
2015,4,85105630.0,Diger,5403,ELEKTRİKLİ OLMAYAN MUTFAK GEREÇLERİ VE EŞYALARI,16416.43,0.0023147370552397753
2015,5,169060110.0,Diger,5403,ELEKTRİKLİ OLMAYAN MUTFAK GEREÇLERİ VE EŞYALARI,27903.43,0.001980604106529774
2015,1,27788548.0,Diger,5404,"ZÜCCACİYE, YEMEK TAKIMI VE EV GEREÇLERİNİN ONARIMI",92.0,3.97285975405623e-05
2015,2,45473076.0,Diger,5404,"ZÜCCACİYE, YEMEK TAKIMI VE EV GEREÇLERİNİN ONARIMI",243.0,6.412585768334652e-05
2015,3,61205736.0,Diger,5404,"ZÜCCACİYE, YEMEK TAKIMI VE EV GEREÇLERİNİN ONARIMI",669.5,0.00013126220718920854
2015,4,85105630.0,Diger,5404,"ZÜCCACİYE, YEMEK TAKIMI VE EV GEREÇLERİNİN ONARIMI",389.0,5.4849483991846746e-05
2015,5,169060110.0,Diger,5404,"ZÜCCACİYE, YEMEK TAKIMI VE EV GEREÇLERİNİN ONARIMI",704.0,4.9970390414259506e-05
2015,1,27788548.0,Diger,5511,MOTORLU BÜYÜK ARAÇ VE GEREÇLER (EV VE BAHÇE İÇİN),510.0,0.0002202346168009432
2015,2,45473076.0,Diger,5511,MOTORLU BÜYÜK ARAÇ VE GEREÇLER (EV VE BAHÇE İÇİN),860.0,0.00022694747986698767
2015,3,61205736.0,Diger,5511,MOTORLU BÜYÜK ARAÇ VE GEREÇLER (EV VE BAHÇE İÇİN),1467.7,0.0002877573435274106
2015,4,85105630.0,Diger,5511,MOTORLU BÜYÜK ARAÇ VE GEREÇLER (EV VE BAHÇE İÇİN),1190.49,0.00016786057120168028
2015,5,169060110.0,Diger,5511,MOTORLU BÜYÜK ARAÇ VE GEREÇLER (EV VE BAHÇE İÇİN),3022.78,0.00021455894422786273
2015,1,27788548.0,Diger,5512,"BÜYÜK ARAÇ VE GEREÇLERİN (EV VE BAHÇE İÇİN) TAMİRİ, LEASİNGİ VE KİRALANMASI",30.0,1.2954977458879012e-05
2015,2,45473076.0,Diger,5512,"BÜYÜK ARAÇ VE GEREÇLERİN (EV VE BAHÇE İÇİN) TAMİRİ, LEASİNGİ VE KİRALANMASI",230.0,6.06952562434967e-05
2015,3,61205736.0,Diger,5512,"BÜYÜK ARAÇ VE GEREÇLERİN (EV VE BAHÇE İÇİN) TAMİRİ, LEASİNGİ VE KİRALANMASI",135.0,2.6468107498944216e-05
2015,5,169060110.0,Diger,5512,"BÜYÜK ARAÇ VE GEREÇLERİN (EV VE BAHÇE İÇİN) TAMİRİ, LEASİNGİ VE KİRALANMASI",100.0,7.098066820207316e-06
2015,1,27788548.0,Diger,5521,MOTORSUZ KÜÇÜK ALETLER,3092.95,0.001335636584381328
2015,2,45473076.0,Diger,5521,MOTORSUZ KÜÇÜK ALETLER,885.69,0.0002337268760969678
2015,3,61205736.0,Diger,5521,MOTORSUZ KÜÇÜK ALETLER,2655.73,0.0005206825713197861
2015,4,85105630.0,Diger,5521,MOTORSUZ KÜÇÜK ALETLER,2420.18,0.0003412483911758037
2015,5,169060110.0,Diger,5521,MOTORSUZ KÜÇÜK ALETLER,2308.12,0.0001638318998905691
2015,1,27788548.0,Diger,5522,ÇEŞİTLİ KÜÇÜK ALET AKSESUARLARI,6004.9,0.002593111471427419
2015,2,45473076.0,Diger,5522,ÇEŞİTLİ KÜÇÜK ALET AKSESUARLARI,6202.28,0.001636734669103977
2015,3,61205736.0,Diger,5522,ÇEŞİTLİ KÜÇÜK ALET AKSESUARLARI,7267.55,0.001424876256695941
2015,4,85105630.0,Diger,5522,ÇEŞİTLİ KÜÇÜK ALET AKSESUARLARI,8757.56,0.0012348268561121782
2015,5,169060110.0,Diger,5522,ÇEŞİTLİ KÜÇÜK ALET AKSESUARLARI,13670.71,0.0009703561305967636
2015,1,27788548.0,Diger,5611,EV İÇİN TEMİZLİK VE BAKIM ÜRÜNLERİ,40246.08,0.017379568640274717
2015,2,45473076.0,Diger,5611,EV İÇİN TEMİZLİK VE BAKIM ÜRÜNLERİ,43988.71,0.011608287066395068
2015,3,61205736.0,Diger,5611,EV İÇİN TEMİZLİK VE BAKIM ÜRÜNLERİ,50163.27,0.009835013502656025
2015,4,85105630.0,Diger,5611,EV İÇİN TEMİZLİK VE BAKIM ÜRÜNLERİ,53991.79,0.007612909566314013
2015,5,169060110.0,Diger,5611,EV İÇİN TEMİZLİK VE BAKIM ÜRÜNLERİ,64118.28,0.004551158358367623
2015,1,27788548.0,Diger,5612,DİĞER DAYANIKSIZ KÜÇÜK EV EŞYALARI,5877.23,0.0025379794056882496
2015,2,45473076.0,Diger,5612,DİĞER DAYANIKSIZ KÜÇÜK EV EŞYALARI,9583.79,0.0025290895210167883
2015,3,61205736.0,Diger,5612,DİĞER DAYANIKSIZ KÜÇÜK EV EŞYALARI,10950.57,0.0021469693624793598
2015,4,85105630.0,Diger,5612,DİĞER DAYANIKSIZ KÜÇÜK EV EŞYALARI,14831.03,0.002091193682693056
2015,5,169060110.0,Diger,5612,DİĞER DAYANIKSIZ KÜÇÜK EV EŞYALARI,23795.35,0.0016890098431022015
2015,1,27788548.0,Diger,5621,ÜCRETLİ ÇALIŞANLAR TARAFINDAN SUNULAN EV İÇİ HİZMETLER,550.0,0.00023750792007944856
2015,2,45473076.0,Diger,5621,ÜCRETLİ ÇALIŞANLAR TARAFINDAN SUNULAN EV İÇİ HİZMETLER,670.0,0.00017680792036149038
2015,3,61205736.0,Diger,5621,ÜCRETLİ ÇALIŞANLAR TARAFINDAN SUNULAN EV İÇİ HİZMETLER,2940.0,0.0005764165633103407
2015,4,85105630.0,Diger,5621,ÜCRETLİ ÇALIŞANLAR TARAFINDAN SUNULAN EV İÇİ HİZMETLER,2950.0,0.0004159536703751874
2015,5,169060110.0,Diger,5621,ÜCRETLİ ÇALIŞANLAR TARAFINDAN SUNULAN EV İÇİ HİZMETLER,38265.0,0.0027160752687523295
2015,1,27788548.0,Diger,5622,TEMİZLİK HİZMETLERİ,624.0,0.00026946353114468347
2015,2,45473076.0,Diger,5622,TEMİZLİK HİZMETLERİ,2365.5,0.000624237515843441
2015,3,61205736.0,Diger,5622,TEMİZLİK HİZMETLERİ,3095.85,0.0006069725229674552
2015,4,85105630.0,Diger,5622,TEMİZLİK HİZMETLERİ,4307.75,0.0006073981096809198
2015,5,169060110.0,Diger,5622,TEMİZLİK HİZMETLERİ,8298.83,0.0005890564986954108
2015,1,27788548.0,Diger,5629,DİĞER EV İÇİ HİZMETLER VE HANEHALKI HİZMETLERİ,40.0,1.727330327850535e-05
2015,2,45473076.0,Diger,5629,DİĞER EV İÇİ HİZMETLER VE HANEHALKI HİZMETLERİ,1095.0,0.0002889621982027343
2015,3,61205736.0,Diger,5629,DİĞER EV İÇİ HİZMETLER VE HANEHALKI HİZMETLERİ,3480.0,0.0006822889933061176
2015,4,85105630.0,Diger,5629,DİĞER EV İÇİ HİZMETLER VE HANEHALKI HİZMETLERİ,6210.0,0.0008756177264508182
2015,5,169060110.0,Diger,5629,DİĞER EV İÇİ HİZMETLER VE HANEHALKI HİZMETLERİ,60999.12,0.004329758297338445
2015,1,27788548.0,Diger,6110,ECZACILIK ÜRÜNLERİ,20671.66,0.008926696311253698
2015,2,45473076.0,Diger,6110,ECZACILIK ÜRÜNLERİ,20696.05,0.005461530686861825
2015,3,61205736.0,Diger,6110,ECZACILIK ÜRÜNLERİ,23253.52,0.004559086422880366
2015,4,85105630.0,Diger,6110,ECZACILIK ÜRÜNLERİ,26203.61,0.003694741612399988
2015,5,169060110.0,Diger,6110,ECZACILIK ÜRÜNLERİ,40339.56,0.002863328923777622
2015,1,27788548.0,Diger,6129,BAŞKA YERDE SINIFLANDIRILMAMIŞ DİĞER TIBBİ ÜRÜNLER,2289.67,0.0009887541079423837
2015,2,45473076.0,Diger,6129,BAŞKA YERDE SINIFLANDIRILMAMIŞ DİĞER TIBBİ ÜRÜNLER,2326.43,0.0006139272390546001
2015,3,61205736.0,Diger,6129,BAŞKA YERDE SINIFLANDIRILMAMIŞ DİĞER TIBBİ ÜRÜNLER,2401.25,0.00047078920838399853
2015,4,85105630.0,Diger,6129,BAŞKA YERDE SINIFLANDIRILMAMIŞ DİĞER TIBBİ ÜRÜNLER,4509.96,0.0006359099712695865
2015,5,169060110.0,Diger,6129,BAŞKA YERDE SINIFLANDIRILMAMIŞ DİĞER TIBBİ ÜRÜNLER,2885.2,0.00020479342389662146
2015,1,27788548.0,Diger,6131,DÜZELTİCİ GÖZLÜKLER VE KONTAK LENSLER,1110.0,0.00047933416597852345
2015,2,45473076.0,Diger,6131,DÜZELTİCİ GÖZLÜKLER VE KONTAK LENSLER,3127.0,0.0008251915924931051
2015,3,61205736.0,Diger,6131,DÜZELTİCİ GÖZLÜKLER VE KONTAK LENSLER,7126.0,0.0013971239558331593
2015,4,85105630.0,Diger,6131,DÜZELTİCİ GÖZLÜKLER VE KONTAK LENSLER,4905.0,0.0006916111027763709
2015,5,169060110.0,Diger,6131,DÜZELTİCİ GÖZLÜKLER VE KONTAK LENSLER,16768.34,0.0011902279778395514
2015,1,27788548.0,Diger,6132,İŞİTME CİHAZLARI,60.0,2.5909954917758025e-05
2015,2,45473076.0,Diger,6132,İŞİTME CİHAZLARI,1035.0,0.00027312865309573513
2015,3,61205736.0,Diger,6132,İŞİTME CİHAZLARI,2320.0,0.00045485932887074504
2015,4,85105630.0,Diger,6132,İŞİTME CİHAZLARI,100.0,1.4100124419497878e-05
2015,1,27788548.0,Diger,6133,TEDAVİ AMAÇLI ALET VE EKİPMANLARIN ONARIMI,10.0,4.318325819626337e-06
2015,2,45473076.0,Diger,6133,TEDAVİ AMAÇLI ALET VE EKİPMANLARIN ONARIMI,45.0,1.1875158830249355e-05
2015,3,61205736.0,Diger,6133,TEDAVİ AMAÇLI ALET VE EKİPMANLARIN ONARIMI,94.0,1.8429645221487085e-05
2015,4,85105630.0,Diger,6133,TEDAVİ AMAÇLI ALET VE EKİPMANLARIN ONARIMI,12.0,1.6920149303397454e-06
2015,5,169060110.0,Diger,6133,TEDAVİ AMAÇLI ALET VE EKİPMANLARIN ONARIMI,11917.5,0.0008459121132982069
2015,1,27788548.0,Diger,6139,DİĞER TEDAVİ AMAÇLI ALET VE EKİPMANLAR,822.0,0.00035496638237328496
2015,2,45473076.0,Diger,6139,DİĞER TEDAVİ AMAÇLI ALET VE EKİPMANLAR,1423.9,0.0003757564146309346
2015,3,61205736.0,Diger,6139,DİĞER TEDAVİ AMAÇLI ALET VE EKİPMANLAR,1403.0,0.0002750722579334721
2015,4,85105630.0,Diger,6139,DİĞER TEDAVİ AMAÇLI ALET VE EKİPMANLAR,2435.23,0.00034337045990093815
2015,5,169060110.0,Diger,6139,DİĞER TEDAVİ AMAÇLI ALET VE EKİPMANLAR,1650.85,0.00011717843610139247
2015,1,27788548.0,Diger,6211,PRATİSYEN HEKİMLİK,1070.0,0.0004620608627000181
2015,2,45473076.0,Diger,6211,PRATİSYEN HEKİMLİK,1171.35,0.0003091103843513907
2015,3,61205736.0,Diger,6211,PRATİSYEN HEKİMLİK,1343.5,0.00026340668462838186
2015,4,85105630.0,Diger,6211,PRATİSYEN HEKİMLİK,913.0,0.00012873413595001563
2015,5,169060110.0,Diger,6211,PRATİSYEN HEKİMLİK,1260.1100000000001,8.944344980811442e-05
2015,1,27788548.0,Diger,6212,UZMAN HEKİMLİK,13493.19,0.005826799076612391
2015,2,45473076.0,Diger,6212,UZMAN HEKİMLİK,17811.81,0.004700401617871639
2015,3,61205736.0,Diger,6212,UZMAN HEKİMLİK,21425.89,0.004200761183559659
2015,4,85105630.0,Diger,6212,UZMAN HEKİMLİK,25334.99,0.0035722651116673458
2015,5,169060110.0,Diger,6212,UZMAN HEKİMLİK,51159.24,0.003631317039910229
2015,1,27788548.0,Diger,6220,DİŞ HEKİMLİĞİ HİZMETLERİ,7229.58,0.0031219681979054175
2015,2,45473076.0,Diger,6220,DİŞ HEKİMLİĞİ HİZMETLERİ,19124.13,0.005046712916451925
2015,3,61205736.0,Diger,6220,DİŞ HEKİMLİĞİ HİZMETLERİ,18833.12,0.0036924225533371577
2015,4,85105630.0,Diger,6220,DİŞ HEKİMLİĞİ HİZMETLERİ,34711.92,0.004894423908396567
2015,5,169060110.0,Diger,6220,DİŞ HEKİMLİĞİ HİZMETLERİ,53182.87,0.003774955649503991
2015,1,27788548.0,Diger,6231,TIBBİ ANALİZ LABORATUVARLARININ VE RÖNTGEN MERKEZLERİNİN HİZMETLERİ,3505.5,0.0015137891160700125
2015,2,45473076.0,Diger,6231,TIBBİ ANALİZ LABORATUVARLARININ VE RÖNTGEN MERKEZLERİNİN HİZMETLERİ,4324.5,0.001141202763586963
2015,3,61205736.0,Diger,6231,TIBBİ ANALİZ LABORATUVARLARININ VE RÖNTGEN MERKEZLERİNİN HİZMETLERİ,6378.72,0.0012506121975234478
2015,4,85105630.0,Diger,6231,TIBBİ ANALİZ LABORATUVARLARININ VE RÖNTGEN MERKEZLERİNİN HİZMETLERİ,10203.3,0.001438677994894627
2015,5,169060110.0,Diger,6231,TIBBİ ANALİZ LABORATUVARLARININ VE RÖNTGEN MERKEZLERİNİN HİZMETLERİ,22273.57,0.0015809928818456506
2015,1,27788548.0,Diger,6232,"KAPLICALAR, DÜZELTİCİ JİMNASTİK TEDAVİSİ, AMBULANS HİZMETLERİ VE TEDAVİ AMAÇLI EKİPMANLARIN KİRALANMASI",31.0,1.3386810040841646e-05
2015,2,45473076.0,Diger,6232,"KAPLICALAR, DÜZELTİCİ JİMNASTİK TEDAVİSİ, AMBULANS HİZMETLERİ VE TEDAVİ AMAÇLI EKİPMANLARIN KİRALANMASI",58.0,1.5305760270099168e-05
2015,3,61205736.0,Diger,6232,"KAPLICALAR, DÜZELTİCİ JİMNASTİK TEDAVİSİ, AMBULANS HİZMETLERİ VE TEDAVİ AMAÇLI EKİPMANLARIN KİRALANMASI",228.0,4.4701692664883564e-05
2015,4,85105630.0,Diger,6232,"KAPLICALAR, DÜZELTİCİ JİMNASTİK TEDAVİSİ, AMBULANS HİZMETLERİ VE TEDAVİ AMAÇLI EKİPMANLARIN KİRALANMASI",762.0,0.00010744294807657382
2015,5,169060110.0,Diger,6232,"KAPLICALAR, DÜZELTİCİ JİMNASTİK TEDAVİSİ, AMBULANS HİZMETLERİ VE TEDAVİ AMAÇLI EKİPMANLARIN KİRALANMASI",457.0,3.243816536834744e-05
2015,1,27788548.0,Diger,6239,DİĞER PARAMEDİKAL HİZMETLER,876.0,0.0003782853417992672
2015,2,45473076.0,Diger,6239,DİĞER PARAMEDİKAL HİZMETLER,2253.0,0.0005945496187678177
2015,3,61205736.0,Diger,6239,DİĞER PARAMEDİKAL HİZMETLER,2122.5,0.0004161374679000674
2015,4,85105630.0,Diger,6239,DİĞER PARAMEDİKAL HİZMETLER,4075.25,0.0005746153204055873
2015,5,169060110.0,Diger,6239,DİĞER PARAMEDİKAL HİZMETLER,8559.5,0.0006075590294756453
2015,1,27788548.0,Diger,6300,HASTANE HİZMETLERİ,8712.7,0.0037624277368658392
2015,2,45473076.0,Diger,6300,HASTANE HİZMETLERİ,18305.01,0.004830553358651172
2015,3,61205736.0,Diger,6300,HASTANE HİZMETLERİ,23089.72,0.004526971785781647
2015,4,85105630.0,Diger,6300,HASTANE HİZMETLERİ,32384.76,0.004566291452955781
2015,5,169060110.0,Diger,6300,HASTANE HİZMETLERİ,46208.12,0.003279883233961581
2015,1,27788548.0,Diger,7111,YENİ MOTORLU ARAÇLAR,16610.09,0.007172778051331723
2015,2,45473076.0,Diger,7111,YENİ MOTORLU ARAÇLAR,49777.69,0.013135954998953666
2015,3,61205736.0,Diger,7111,YENİ MOTORLU ARAÇLAR,66761.45999999999,0.013089255556047882
2015,4,85105630.0,Diger,7111,YENİ MOTORLU ARAÇLAR,153562.15,0.02165245421125596
2015,5,169060110.0,Diger,7111,YENİ MOTORLU ARAÇLAR,742280.26,0.0526875488480086
2015,1,27788548.0,Diger,7112,İKİNCİ EL MOTORLU ARAÇLAR,78477.68,0.033889219180837336
2015,2,45473076.0,Diger,7112,İKİNCİ EL MOTORLU ARAÇLAR,203176.37,0.05361670365118911
2015,3,61205736.0,Diger,7112,İKİNCİ EL MOTORLU ARAÇLAR,296794.69,0.058189583407672774
2015,4,85105630.0,Diger,7112,İKİNCİ EL MOTORLU ARAÇLAR,496491.9,0.07000597563272899
2015,5,169060110.0,Diger,7112,İKİNCİ EL MOTORLU ARAÇLAR,650488.17,0.04617208496414377
2015,1,27788548.0,Diger,7120,MOTOSİKLET,3181.38,0.0013738235396042837
2015,2,45473076.0,Diger,7120,MOTOSİKLET,5355.3,0.0014132230685252082
2015,3,61205736.0,Diger,7120,MOTOSİKLET,7052.6,0.0013827331477559554
2015,4,85105630.0,Diger,7120,MOTOSİKLET,9204.83,0.0012978924826032665
2015,5,169060110.0,Diger,7120,MOTOSİKLET,22244.03,0.0015788961129069613
2015,1,27788548.0,Diger,7130,BİSİKLET,706.3299999999999,0.00030501630761766704
2015,2,45473076.0,Diger,7130,BİSİKLET,997.0600000000001,0.0002631165747397427
2015,3,61205736.0,Diger,7130,BİSİKLET,1657.51,0.0003249715026709261
2015,4,85105630.0,Diger,7130,BİSİKLET,3629.28,0.0005117329955319526
2015,5,169060110.0,Diger,7130,BİSİKLET,3443.52,0.000244423350567203
2015,1,27788548.0,Diger,7211,LASTİKLER,140.0,6.045656147476872e-05
2015,2,45473076.0,Diger,7211,LASTİKLER,1230.0,0.0003245876746934824
2015,3,61205736.0,Diger,7211,LASTİKLER,9350.0,0.0018331615193713216
2015,4,85105630.0,Diger,7211,LASTİKLER,11920.0,0.001680734830804147
2015,5,169060110.0,Diger,7211,LASTİKLER,17245.0,0.0012240616231447518
2015,1,27788548.0,Diger,7212,KİŞİSEL ULAŞIM ARAÇLARININ YEDEK PARÇALARI,1675.0,0.0007233195747874115
2015,2,45473076.0,Diger,7212,KİŞİSEL ULAŞIM ARAÇLARININ YEDEK PARÇALARI,3775.0,0.000996193879648696
2015,3,61205736.0,Diger,7212,KİŞİSEL ULAŞIM ARAÇLARININ YEDEK PARÇALARI,5553.35,0.0010887901094760138
2015,4,85105630.0,Diger,7212,KİŞİSEL ULAŞIM ARAÇLARININ YEDEK PARÇALARI,6900.860000000001,0.0009730298460153613
2015,5,169060110.0,Diger,7212,KİŞİSEL ULAŞIM ARAÇLARININ YEDEK PARÇALARI,9595.04,0.0006810623506256201
2015,1,27788548.0,Diger,7213,KİŞİSEL ULAŞIM ARAÇLARININ AKSESUARLARI,757.95,0.00032730750549857826
2015,2,45473076.0,Diger,7213,KİŞİSEL ULAŞIM ARAÇLARININ AKSESUARLARI,1545.55,0.0004078589273353753
2015,3,61205736.0,Diger,7213,KİŞİSEL ULAŞIM ARAÇLARININ AKSESUARLARI,2916.05,0.0005717209249799725
2015,4,85105630.0,Diger,7213,KİŞİSEL ULAŞIM ARAÇLARININ AKSESUARLARI,6073.81,0.0008564147670039041
2015,5,169060110.0,Diger,7213,KİŞİSEL ULAŞIM ARAÇLARININ AKSESUARLARI,8587.42,0.0006095408097318471
2015,1,27788548.0,Diger,7221,DİZEL,22372.84,0.009661321263036891
2015,2,45473076.0,Diger,7221,DİZEL,43185.99,0.011396455344256895
2015,3,61205736.0,Diger,7221,DİZEL,72515.76,0.014217443933686215
2015,4,85105630.0,Diger,7221,DİZEL,108372.8,0.015280699636893597
2015,5,169060110.0,Diger,7221,DİZEL,204514.42,0.014516570188559437
2015,1,27788548.0,Diger,7222,BENZİN,19989.71,0.00863220808198428
2015,2,45473076.0,Diger,7222,BENZİN,36627.88,0.00966581983589586
2015,3,61205736.0,Diger,7222,BENZİN,50338.07,0.00986928480036577
2015,4,85105630.0,Diger,7222,BENZİN,82196.11,0.011589753777987337
2015,5,169060110.0,Diger,7222,BENZİN,220216.51,0.015631115028928527
2015,1,27788548.0,Diger,7223,KİŞİSEL ULAŞIM ARAÇLARININ DİĞER YAKITLARI,32631.67,0.014091418309852615
2015,2,45473076.0,Diger,7223,KİŞİSEL ULAŞIM ARAÇLARININ DİĞER YAKITLARI,61882.13,0.01633022494453641
2015,3,61205736.0,Diger,7223,KİŞİSEL ULAŞIM ARAÇLARININ DİĞER YAKITLARI,72277.91,0.014170811049474187
2015,4,85105630.0,Diger,7223,KİŞİSEL ULAŞIM ARAÇLARININ DİĞER YAKITLARI,92830.75,0.013089251249553025
2015,5,169060110.0,Diger,7223,KİŞİSEL ULAŞIM ARAÇLARININ DİĞER YAKITLARI,93999.75,0.0066721650658278266
2015,1,27788548.0,Diger,7224,YAĞLAR,533.0,0.00023016676618608378
2015,2,45473076.0,Diger,7224,YAĞLAR,659.5,0.00017403704996776554
2015,3,61205736.0,Diger,7224,YAĞLAR,1362.4,0.0002671122196782341
2015,4,85105630.0,Diger,7224,YAĞLAR,1801.63,0.00025403207157899963
2015,5,169060110.0,Diger,7224,YAĞLAR,1879.75,0.00013342591105284702
2015,1,27788548.0,Diger,7230,KİŞİSEL ULAŞIM ARAÇLARININ BAKIM VE ONARIMI,13123.5,0.005667154889386624
2015,2,45473076.0,Diger,7230,KİŞİSEL ULAŞIM ARAÇLARININ BAKIM VE ONARIMI,22363.5,0.0059015581000062545
2015,3,61205736.0,Diger,7230,KİŞİSEL ULAŞIM ARAÇLARININ BAKIM VE ONARIMI,41332.55,0.008103662048929532
2015,4,85105630.0,Diger,7230,KİŞİSEL ULAŞIM ARAÇLARININ BAKIM VE ONARIMI,66096.0,0.009319618236311318
2015,5,169060110.0,Diger,7230,KİŞİSEL ULAŞIM ARAÇLARININ BAKIM VE ONARIMI,124718.83,0.008852625890780768
2015,1,27788548.0,Diger,7241,"GARAJLARIN, PARK YERLERİNİN VE KİŞİSEL ULAŞIM ARAÇLARININ KİRALANMASI",1456.0,0.0006287482393375947
2015,2,45473076.0,Diger,7241,"GARAJLARIN, PARK YERLERİNİN VE KİŞİSEL ULAŞIM ARAÇLARININ KİRALANMASI",2116.0,0.0005583963574401697
2015,3,61205736.0,Diger,7241,"GARAJLARIN, PARK YERLERİNİN VE KİŞİSEL ULAŞIM ARAÇLARININ KİRALANMASI",1544.45,0.00030280495279069925
