Birim numarasý,Hanehalký tipi,Oturulan konutun tipi,Oturulan konutun mülkiyet durumu,Aylýk ödenen kira tutarý,Konutu kiralama þekli,Lojmandan faydalanan ferdin sýra numarasý,Aylýk izafi kira,Sahip olunan konutun borcu veya ipoteði olup olmadýðý,Oturulan konutun piyasa deðeri,Bu konutta ne kadar süredir oturulduðu (Yýl),Bu konutta ne kadar süredir oturulduðý (Ay),Oturulan binanýn yapýlýþ tarihi,Oturulan konutun oda sayýsý (salon dahil),Oturulan konutun faydalanýlan net alaný (metrekare),Salon zemin yapýsý,Oda zemin yapýsý,Mutfak zemin yapýsý,Banyo zemin yapýsý,Temel ýsýtma sistemi,Isýnma amacýyla kullanýlan yakýt türü 1,Isýnma amacýyla kullanýlan yakýt türü 2,Isýnma amacýyla kullanýlan yakýt türü 3,Yemek piþirmek amacýyla kullanýlan temel yakýt türü,Sýcak su elde etmek amacýyla kullanýlan temel yakýt türü,Günlük alýþveriþ hizmetlerine ulaþma zorluðu,Bankacýlýk hizmetlerine ulaþma zorluðu,Posta hizmetlerine ulaþma zorluðu,Toplu ulaþým hizmetlerine ulaþma zorluðu,Saðlýk merkezi hizmetlerine ulaþma zorluðu,Zorunlu eðitim okullarýna ulaþma zorluðu,Ýkinci konutun olup olmadýðý,Banyo sahipliði,Sauna sahipliði,Jakuzi sahipliði,Tuvalet (Ev içinde) sahipliði,Mutfak sahipliði,Çöp öðütücü sahipliði,Kalorifer sahipliði,Tabandan ýsýtma sistemi sahipliði,Borulu su sistemi (Þebeke suyu) sahipliði,Doðalgaz sahipliði,"Sýcak su (güneþ enerjisi, kombi, devamlý sýcak su, vb.) sahipliði",Kablolu yayýn sahipliði,Asansör sahipliði,Kapalý garaj sahipliði,Yüzme havuzu (Baðýmsýz veya müþterek) sahipliði,Jeneratör (Baðýmsýz veya müþterek) sahipliði,Güvenlik görevlisi/sistemi sahipliði,Balkon sahipliði,Bahçe sahipliði,Çocuk oyun alaný sahipliði,Telefon hattý sayýsý,Cep telefonu sayýsý,Bilgisayar sayýsý,Internet aboneliði  sayýsý,"Panel TV (Plazma, LCD, LED, 3D vb.) sayýsý",Video kamera  sayýsý,Uydu anteni  sayýsý,Buzdolabý  sayýsý,Derin dondurucu sayýsý,Bulaþýk makinesi sayýsý,Mikrodalga fýrýn sayýsý,Otomatik çamaþýr makinesi sayýsý,Çamaþýr kurutma makinesi sayýsý,Halý yýkama makinesi sayýsý,Klima  sayýsý,Oyun konsolu sayýsý,"Otomobil (binek, 4x4, van vb.) sayýsý","Ýþverence saðlanan araç (otomobil,minibüs,vb.) sayýsý",Motosiklet sayýsý,Motorlu-motorsuz deniz taþýtlarý sayýsý,Müstakil konut sahipliði,Müstakil konut miktarý,Müstakil konutun kiraya verilen miktarý,Müstakil konutun toplam aylýk kira degeri,Apartman dairesi sahipliði,Apartman dairesi miktarý,Apartman dairesi kiraya verilen miktarý,Apartman dairesi toplam aylýk kira degeri,Yazlýk sahipliði,Yazlýk miktarý,Yazlýk kiraya verilen miktarý,Yazlýk toplam aylýk kira degeri,Tarla sahipliði,Tarla miktarý,Tarla kiraya verilen miktarý,Tarla toplam aylýk kira degeri,Bað sahipliði,Bað miktarý,Bað kiraya verilen miktarý,Bað toplam aylýk kira degeri,Sera sahipliði,Sera miktarý,Sera kiraya verilen miktarý,Sera toplam aylýk kira degeri,Arsa sahipliði,Arsa miktarý,Arsa kiraya verilen miktarý,Arsa toplam aylýk kira degeri,"Dükkan, depo sahipliði","Dükkan, depo miktarý","Dükkan, depo kiraya verilen miktarý","Dükkan, depo toplam aylýk kira degeri","Otel, motel, pansiyon sahipliði","Otel, motel, pansiyon miktarý","Otel, motel, pansiyon kiraya verilen miktarý","Otel, motel, pansiyon toplam aylýk kira degeri",Elektrikli bisiklet sayýsý,Sigara içme alýþkanlýðý olan fert olup olmadýðý,Alkol içme alýþkanlýðý olan fert olup olmadýðý,Dýþarýda yemek yeme alýþkanlýðýnýn olup olmadýðý,Günlük gazete satýn alma alýþkanlýðý olup olmadýðý,Aylýk/haftalýk dergi veya mecmua satýn alma alýþkanlýðý olup olmadýðý,"Sinema, tiyatro, spor müsabakasý vb. yerlere gitme alýþkanlýðý olup olmadýðý",Ücretli TV yayýn aboneliði olup olmadýðý,"Ücret ödeyerek spor, eðlence, kültür vb. amaçlý faaliyette bulunup bulunmadýðý",Þans oyunlarý oynama alýþkanlýðý olup olmadýðý,"Kahvehane, kafe, lokal, internet kafe vb. yerlere gitme alýþkanlýðý olup olmadýðý","Hayat sigortasý, bireysel emeklilik primi veya isteðe baðlý sigorta primi ödenip ödenmediði",Kredi kartý kullanýlýp kullanýlmadýðý,Pazara gitme alýþkanlýðý olup olmadýðý,INTERNET_ALISVERIS_SIKLIK,Tasarrufu deðerlendirme þekli_1,Tasarrufu deðerlendirme þekli_2,Tasarrufu deðerlendirme þekli_3,Tasarrufu deðerlendirme þekli_4,Yýllýk kullanýlabilir hanehalký geliri (TL),OECD eþdeðer fert büyüklüðü,Hanehalký bazýnda harcama deðeri (TL),Hanehalký büyüklüðü,Faktor
1511921,2,4,4,,,,750,,,3,,8,4,160,1,1,3,3,3,3,,,3,6,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,0,2,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,1,2,2,2,2,2,2,2,1,1,90,,,,31944.56,2.1,2103.98,4,2012.2660648
1511922,2,3,2,450,2,,,,,2,,8,4,100,3,3,3,3,7,5,,,4,6,2,3,3,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,0,2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,90,,,,17287,2.1,1405.56,4,2043.0421134
1511923,2,1,1,,,,300,2,50000,36,,4,4,90,6,6,6,6,5,11,12,,4,6,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,90,,,,27235.02,2.6,1543.13,5,511.92041589
1511925,2,1,4,,,,300,,,3,,5,4,90,3,3,3,3,5,11,12,,4,6,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,90,,,,17125.43,2.5,3308.02,4,512.51134561
1511927,2,1,4,,,,300,,,19,,6,3,95,6,6,6,6,5,11,12,,4,6,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,98,,,,45157.73,2.5,2329.4,4,513.12581883
1511928,3,1,4,,,,200,,,16,,3,4,110,6,6,6,6,5,11,12,,4,6,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,3,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,1,6,0,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,1,2,2,2,1,2,2,90,,,,40907.92,2.8,5246.96,5,511.77767567
1511930,5,3,1,,,,750,2,300000,14,,6,4,160,1,1,1,3,3,3,,,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,,1,2,1,550,2,,,,1,10,0,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,2,2,1,2,90,,,,60543.6,2.6,3333.83,5,1632.4671299
1511931,1,4,4,,,,800,,,20,,5,4,100,2,4,3,3,5,11,12,,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,3,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,90,,,,30296.71,2,2655.98,3,2496.4646784
1511932,2,4,1,,,,900,1,300000,3,,6,4,127,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,0,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,1,1,1,2,2,1,1,1,2,8,,,,93888.93,2.1,3736.78,4,2223.4862124
1511933,4,3,1,,,,800,2,300000,7,,6,4,130,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,2,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,1,9,0,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,1,2,2,2,1,2,5,,,,32710.33,1.5,2309.25,2,2126.5005199
1511936,1,4,1,,,,2000,2,700000,16,,5,4,130,1,1,1,3,2,3,,,5,5,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,3,2,1,2,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,2,,,,1,2,1,750,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,1,1,2,2,2,1,2,1,2,2,1,2,2,90,,,,146607.02,2,8919.36,3,1923.4243305
1511938,2,4,1,,,,2000,2,450000,30,,5,4,120,1,1,3,3,2,3,,,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,2,,,,1,1,0,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,1,2,2,2,1,1,2,2,2,2,1,2,2,90,,,,95161.74,2,8705.08,3,3069.9120455
1511940,2,4,2,2350,2,,,,,3,,6,4,140,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,4,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,1,2,2,2,2,1,2,2,90,,,,81126.41,2,5659.18,3,3444.3102723
1511941,3,3,2,500,2,,,,,13,,4,3,90,1,1,3,3,3,3,11,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,4,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,1,2,98,,,,29143.88,2.8,4671.66,5,2147.0239256
1511944,6,1,1,,,,500,2,200000,43,,4,4,110,4,4,3,3,4,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,500,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,90,,,,25888.79,1,993.82,1,3420.2521356
1511945,1,3,4,,,,1000,,,6,,4,4,110,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,0,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,1,2,2,2,2,2,2,1,1,1,2,90,,,,48580.38,1.8,2118.18,3,2469.8918239
1511947,1,1,4,,,,500,,,24,,5,4,85,4,4,3,3,3,3,,,3,3,3,3,3,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,0,2,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,90,,,,21935.36,1.8,2320,3,1980.8248814
1511948,1,3,1,,,,1000,1,400000,6,,7,3,85,1,1,3,3,3,3,,,3,3,2,3,3,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,0,3,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,90,,,,49835.34,2,3115.04,3,1942.4209828
1511949,3,3,4,,,,700,,,16,,6,4,120,1,1,1,3,3,3,,,3,3,2,3,3,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,3,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,90,,,,39641.22,2.6,3160.46,5,2445.7829023
1511950,2,3,1,,,,500,2,150000,12,,6,4,100,1,1,3,3,3,3,,,3,3,2,3,3,3,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,1,2,2,1,1,1,1,2,90,,,,19330.16,2.3,1718.88,4,1771.900534
1511951,6,3,1,,,,500,2,120000,18,,5,3,65,1,1,3,3,3,3,,,3,3,3,3,3,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,90,,,,34955.33,1.5,1316.83,2,2787.9670777
1511952,3,3,4,,,,700,,,8,,7,4,120,1,1,3,3,3,3,,,3,3,2,2,2,2,3,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,90,,,,56315.57,2.4,9157.37,5,2368.1969369
1511957,7,4,2,600,2,,,,,2,,6,3,85,1,1,3,3,3,3,,,3,3,2,4,4,1,2,4,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,0,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,2,1,2,2,90,,,,29295.93,1.5,4826.04,2,3003.037883
1511958,1,3,1,,,,900,1,300000,1,,8,4,110,1,1,3,3,3,3,,,3,3,2,4,4,1,2,4,2,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,2,0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,,,,50841.15,1.8,3389.06,3,2764.3059757
1511960,2,3,2,400,2,,,,,0,6,5,3,90,4,1,3,3,5,11,,,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,90,,,,22433.18,2.1,2852.91,4,2493.5744971
1511961,1,3,2,400,2,,,,,2,,5,3,90,1,6,3,3,4,3,,,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,0,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,,2,,,,2,,,,2,,,,1,2,0,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,90,,,,34126.21,2,4776.32,3,2586.2133924
1511962,2,3,1,,,,700,2,150000,30,,5,4,100,1,1,1,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,0,2,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,90,,,,36327.44,2.3,2538.07,4,1571.3515121
1511963,1,3,4,,,,700,,,15,,6,3,90,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,0,2,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,1,4,0,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,90,,,,25490.98,1.8,2057.48,3,2259.6010902
1511964,3,3,1,,,,700,1,180000,2,,8,3,75,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,90,,,,40331.55,3.3,2816.43,6,3066.0760561
1511965,2,3,4,,,,400,,,7,,7,3,90,3,2,3,3,5,12,11,,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,1,2,90,,,,54086.09,2.1,3668.54,4,1876.8626682
1511966,2,3,1,,,,300,2,150000,15,,6,3,90,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,5,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,,1,2,1,400,2,,,,2,,,,2,,,,2,,,,2,,,,1,1,0,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,90,,,,46509.92,2.5,2723.98,4,1659.0099078
1511967,2,3,2,400,2,,,,,2,,6,4,120,4,1,3,3,5,12,11,5,4,5,2,3,3,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,3,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,1,2,90,,,,50380.89,2.3,3133.32,4,2150.8187445
1511968,1,3,1,,,,600,2,120000,5,,8,4,120,1,1,3,3,3,3,,,3,3,4,4,4,2,4,3,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,2,1,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,1,1,90,,,,19637.49,1.8,2009.75,3,1996.1603334
1511969,1,3,4,,,,550,,,4,,6,3,95,1,1,3,3,3,3,,,3,3,2,3,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,0,2,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,90,,,,23330.1,1.8,1982.59,3,2355.5525941
1511971,3,3,2,450,2,,,,,0,4,6,3,100,1,1,3,3,5,11,12,,4,5,2,4,3,4,4,4,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,4,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,0,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,90,,,,54502.59,2.8,3934.52,5,3972.778446
1511972,2,3,1,,,,600,2,150000,3,,7,4,160,1,1,3,3,3,3,,,3,3,4,4,4,5,4,3,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,0,3,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,90,,,,32086.34,2.1,3006.52,4,2282.7718462
1511973,3,3,2,350,2,,,,,7,,6,3,95,1,1,3,3,5,12,11,,3,3,3,4,3,4,4,4,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,1,2,0,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,90,,,,30370.45,2.4,2482.92,5,2898.9299713
1511974,2,3,2,400,2,,,,,3,,6,3,100,4,4,6,3,5,11,12,,3,5,3,4,3,3,3,3,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,1,400,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2,90,,,,26822.5,2.1,1379.67,4,2750.1076382
1511977,1,4,1,,,,1000,2,350000,26,,5,4,100,1,1,3,3,3,3,,,3,3,1,3,2,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,1,3,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,1,3,0,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,98,,,,46972.65,2,2603.41,3,1828.1608888
1511978,1,4,1,,,,800,2,250000,20,,4,4,90,1,1,3,3,3,3,,,3,3,1,3,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,0,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,,1,2,0,,1,1,1,125,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,,,,48916.35,2,4670.82,3,2160.1963332
1511979,2,4,1,,,,900,1,250000,20,,4,4,90,1,1,3,3,3,3,,,3,3,1,2,2,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,3,2,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,1,2,2,2,2,1,2,2,90,,,,26644.13,2,2261.12,3,2125.8323034
1511980,5,4,1,,,,1500,2,300000,11,,4,5,140,1,1,3,3,3,3,,,3,3,1,3,2,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,0,5,2,0,2,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,2,1,1,2,90,,,,104331.76,3,13422.35,5,1610.6614043
1511981,5,4,1,,,,750,2,250000,6,,4,4,90,1,1,3,3,3,3,,,3,3,1,3,2,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,0,3,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,2,2,90,,,,58222.23,2.3,4162.56,4,2700.9801034
1511984,5,1,3,0,,1,800,,,4,,8,5,135,2,1,3,3,3,5,,,3,3,1,3,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,3,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,,1,1,1,600,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,1,2,2,2,2,2,1,1,2,2,90,,,,47830.42,1.8,2987.1,3,1620.9078839
1511985,1,3,4,,,,1500,,,20,,5,4,120,1,1,8,8,3,3,,,3,3,2,3,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,3,2,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2,,,,1,1,1,800,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,90,,,,45674.01,2,4489.53,3,2444.6741387
1511987,1,4,1,,,,1500,2,250000,5,,7,3,80,1,1,3,3,3,3,,,3,3,3,3,3,3,3,3,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,1,2,90,,,,43705.4,1.8,4107.78,3,2556.270858
