BIRIMNO;HH_TIP_HBA;KONUT_TIP;MULKIYET;KIRA_TUTAR;KIRA_SEKLI;FERTNO_LOJMAN;KIRA_IZAFI;KONUT_BORC;KONUT_PIYASA_DEGER;KONUT_SURE_YIL;KONUT_SURE_AY;BINA_YIL;ODA_SAYI;KONUT_ALAN;ZEMIN_SALON;ZEMIN_ODA;ZEMIN_MUTFAK;ZEMIN_BANYO;ISITMA_SISTEM;YAKIT_TUR_1;YAKIT_TUR_2;YAKIT_TUR_3;YAKIT_TUR_MUTFAK;YAKIT_TUR_SICAKSU;OLCEK_ALISVERIS;OLCEK_BANKACILIK;OLCEK_POSTA;OLCEK_ULASIM;OLCEK_SAGLIK_MERKEZI;OLCEK_ZORUNLU_EGITIM;KONUT_IKINCI;BANYO;SAUNA;JAKUZI;TUVALET;MUTFAK;COP_OGUTUCU;KALORIFER;TABAN_ISITMA;BORULU_SU_SISTEM;DOGALGAZ;SICAKSU;KABLO_YAYIN;ASANSOR;GARAJ;HAVUZ;JENERATOR;GUVENLIK_SISTEM;BALKON;BAHCE;COCUK_OYUN_ALAN;TELEFON_HAT_SAYI;CEP_TELEFON_SAYI;BILGISAYAR_SAYI;INTERNET_SAYI;PANEL_TV_SAYI;VIDEO_KAMERA_SAYI;UYDU_ANTEN_SAYI;BUZDOLABI_SAYI;DERIN_DONDURUCU_SAYI;BULASIK_MAKINE_SAYI;MIKRODALGA_FIRIN_SAYI;CAMASIR_MAKINE_SAYI;CAMASIR_KURUTMA_SAYI;HALI_YIKAMA_SAYI;KLIMA_SAYI;OYUN_KONSOL_SAYI;OTOMOBIL_SAYI;ISVEREN_ARAC_SAYI;MOTOSIKLET_SAYI;DENIZTASIT_SAYI;MUSKONUT_SAHIPLIGI;MUSKONUT_MIKTAR;MUSKONUT_KIRAYA_VERILEN;MUSKONUT_AYLIK_KIRA;APARTMAN_SAHIPLIGI;APARTMAN_MIKTAR;APARTMAN_KIRAYA_VERILEN;APARTMAN_AYLIK_KIRA;YAZLIK_SAHIPLIGI;YAZLIK_MIKTAR;YAZLIK_KIRAYA_VERILEN;YAZLIK_AYLIK_KIRA;TARLA_SAHIPLIGI;TARLA_MIKTAR;TARLA_KIRAYA_VERILEN;TARLA_AYLIK_KIRA;BAG_SAHIPLIGI;BAG_MIKTAR;BAG_KIRAYA_VERILEN;BAG_AYLIK_KIRA;SERA_SAHIPLIGI;SERA_MIKTAR;SERA_KIRAYA_VERILEN;SERA_AYLIK_KIRA;ARSA_SAHIPLIGI;ARSA_MIKTAR;ARSA_KIRAYA_VERILEN;ARSA_AYLIK_KIRA;DUKKAN_SAHIPLIGI;DUKKAN_MIKTAR;DUKKAN_KIRAYA_VERILEN;DUKKAN_AYLIK_KIRA;OTEL_SAHIPLIGI;OTEL_MIKTAR;OTEL_KIRAYA_VERILEN;OTEL_AYLIK_KIRA;ELEKTRIKLI_BISIKLET_SAYI;SIGARA_ALISKANLIK;ALKOL_ALISKANLIK;DISARIDA_YEMEK;GAZETE_ALISKANLIK;DERGI_ALISKANLIK;SINEMA_ALISKANLIK;UCRETLI_TV_ALISKANLIK;UCRETLI_SPOR_ALISKANLIK;SANS_OYUN_ALISKANLIK;KAHVEHANE_ALISKANLIK;OZEL_SIGORTA;KREDI_KARTI;PAZAR_ALISKANLIK;INTERNET_ALISVERIS_SIKLIK;TASARRUF_1;TASARRUF_2;TASARRUF_3;TASARRUF_4;YILKULGEL;EFB_OECD;HARCAMA;HHB;FAKTOR
1802842;21;121;1;;;;250;2;60000;31;;5;3;70;6;6;6;6;2;111211;;;1316;111211;2;4;2;2;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;0;2;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;;2;;;;2;;;;1;16;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;1;2;2;1;90;90;;;;26484.6;1.5;739.91;2;916.52903398
1802843;1;121;4;;;;150;;;2;;5;1;20;;6;6;6;2;1111;111211;;1316;111211;2;4;2;2;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;6871.05;1;416.17;1;1752.15951137
1802844;21;121;1;;;;200;2;50000;42;;4;3;100;2;2;6;6;2;111211;;;1316;111211;2;4;2;2;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;1;25;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;1;2;2;2;90;98;;;;35992.89;1.5;1492.26;2;879.32526128
1802845;22;122;4;;;;500;;;3;;7;4;120;1;1;1;3;12;1111;;;1316;14;2;5;2;2;2;2;2;1;2;2;1;1;2;1;2;1;2;1;2;2;2;2;2;2;1;2;2;0;4;1;1;2;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;1;2;1;1;90;90;;;;39869.44;2.1;3890.13;4;580.91074136
1802846;22;121;2;225;2;;;;;6;;5;4;90;2;2;3;3;2;1111;111211;;1316;111211;3;5;2;2;3;3;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;0;2;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;1;2;1;1;90;90;;;;17223.38;1.8;2780.7;3;589.86135965
1802847;3;11;1;;;;500;2;90000;24;;5;3;85;2;2;3;3;2;1111;111211;;1316;14;2;5;2;2;3;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;37355.72;2;2452.17;3;580.11005225
1802848;21;11;2;150;2;;;;;10;;4;2;60;2;2;3;3;2;1111;111211;;1111;14;4;4;4;4;1;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;1;2;2;2;90;90;;;;9508.8;1.5;611.76;2;580.90687209
1802849;22;132;4;;;;350;;;12;;5;3;90;1;1;1;3;12;1111;;;1316;1512;2;5;2;2;4;2;2;1;2;2;1;1;2;1;2;1;2;1;2;2;2;2;2;2;1;2;2;0;3;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;1;410;0;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;11;90;;;;30974.06;2.1;5098.45;4;580.14812087
1802850;21;121;1;;;;350;2;50000;36;;4;3;60;4;2;3;3;2;1111;111211;;1316;14;3;4;4;2;4;3;2;1;2;2;1;1;2;2;2;1;2;1;2;2;1;2;2;2;1;2;2;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;2;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;30951.75;1.5;2014.31;2;581.18808059
1802851;22;132;2;500;2;;;;;3;;6;4;110;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;2;0;2;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;32694.42;1.8;2082.6;3;2604.86994173
1802852;22;132;1;;;;500;2;100000;6;;5;3;90;1;1;3;3;11;1311;;;1311;1311;2;3;2;2;2;3;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;1;2;1;3;1;2;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;1;2;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;38737.44;2.6;3223.22;5;1734.97084440
1802853;22;132;1;;;;800;2;200000;1;;8;3;96;1;1;1;3;11;1311;;;1311;1311;2;2;2;2;2;2;1;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;4;1;4;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;;1;4;3;2310;2;;;;1;6;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;1;2;1;1;1;1;90;8;5;;;184307.22;2.5;5497.2;4;2074.60918296
1802854;22;132;2;600;2;;;;;8;;6;4;140;2;2;3;3;11;1311;;;1311;1311;1;1;1;1;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;3;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;1;2;2;2;2;2;1;1;10;90;;;;36866.98;2.5;3481.53;4;2132.62850088
1802855;21;132;2;550;2;;;;;3;;5;4;130;1;1;3;3;11;1311;;;1311;1311;2;2;3;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;2;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;9440.88;1.5;1343.91;2;1895.16246050
1802856;22;132;4;;;;500;;;10;;6;3;108;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;2;0;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;1;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;8;;;;39314.76;2.1;3145.52;4;1913.47958111
1802858;22;132;1;;;;700;1;200000;4;;8;4;130;1;1;1;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;1;1;2;2;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;2;90;90;;;;59558.48;2.3;6034.15;4;1923.87568351
1802859;22;131;4;;;;400;;;10;;7;4;115;1;1;3;3;11;1311;;;1311;1311;3;3;3;3;3;3;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;2;1;90;90;;;;27829.41;2.1;5704.77;4;2697.50162047
1802860;22;132;1;;;;600;2;200000;12;;4;4;120;1;1;1;3;11;1311;;;1311;1311;2;2;2;2;4;4;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;1;4;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;1;3;0;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;1;2;1;1;11;90;;;;34300.08;2.5;4208.45;4;2384.73111311
1802861;22;132;1;;;;700;1;160000;6;;7;3;100;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;1;1;2;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;1;2;1;2;90;90;;;;76318.87;2.1;5990.67;4;2627.77851197
1802863;22;132;2;850;2;;;;;1;;3;4;120;2;2;1;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;4;2;1;2;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;1;5;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;1;2;2;2;2;1;1;1;90;8;;;;60086.56;2.8;10758.09;5;1959.31843944
1802864;1;132;2;400;2;;;;;10;;4;3;65;4;4;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;1;2;2;2;90;90;;;;33790.2;1;2475.1;1;4882.03062680
1802865;22;121;4;;;;350;;;28;;2;3;55;4;4;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;3;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;1;2;1;1;90;98;;;;58909.56;2;2301.8;3;2259.13213705
1802866;21;11;1;;;;800;2;100000;18;;3;3;65;1;1;3;3;2;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;2;0;2;0;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;;1;1;0;;2;;;;1;15;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;1;2;2;1;90;90;;;;53861.2;1.5;4751.77;2;2201.27607734
1802867;22;132;4;;;;550;;;7;;5;3;80;1;1;3;3;11;1311;;;1311;1311;3;2;2;2;4;3;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;1;2;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;1;1;90;90;;;;33473.68;1.8;2276.86;3;2789.33585529
1802868;1;132;1;;;;800;2;200000;2;;4;4;130;1;5;1;3;11;1311;;;1311;1311;1;4;2;2;2;2;1;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;2;;;;1;2;1;550;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;1;1;2;2;2;2;1;1;90;90;;;;78825.15;1;10836.94;1;3597.24339297
1802869;22;11;1;;;;1000;2;400000;30;;1;6;123;1;2;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;3;1;3;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;1;8;0;;1;5;0;;2;;;;2;;;;1;1;1;250;2;;;;0;1;1;1;2;2;1;1;2;2;1;1;1;1;10;8;;;;108165.75;2;8030.73;3;2215.76349510
1802870;1;131;2;800;2;;;;;11;;3;3;110;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;1;2;1;1;0;0;2;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;1;2;2;2;2;2;1;90;90;;;;39337;1;2608.85;1;4243.56088575
1802871;3;132;2;900;2;;;;;3;;1;5;150;4;4;3;3;11;1311;;;1311;1311;1;1;1;1;2;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;4;2;5;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;1;2;2;2;1;1;1;1;90;8;;;;68610.52;2.9;4604.16;6;3350.12365063
1802873;23;132;1;;;;700;1;150000;1;;3;3;85;1;1;1;3;11;1311;;;1311;1311;1;2;2;1;3;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;1;5;5;21;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;1;1;2;2;2;2;2;2;2;1;90;8;;;;26038.82;1.5;1975.43;2;2104.64582087
1802874;1;132;1;;;;750;2;155000;8;;4;4;130;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;3;2;1;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;1;0;1;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;;1;2;0;;2;;;;2;;;;2;;;;2;;;;2;;;;1;2;1;6000;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;1;1;90;90;;;;39733.8;1;3844.26;1;4243.56088575
1802876;21;132;1;;;;500;2;300000;35;;5;3;100;1;1;1;3;2;1311;;;1311;1311;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;2;;;;1;2;0;;1;1;0;;2;;;;2;;;;2;;;;1;196;0;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;1;2;2;1;90;90;;;;54318.29;1.5;2094.37;2;2254.70407044
1802877;22;132;4;;;;500;;;10;;5;3;70;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;0;2;2;1;2;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;1;2;2;2;1;2;1;1;90;3;;;;52412;1.8;2287.3;3;2439.13665836
1802878;3;132;2;500;2;;;;;6;;5;4;130;4;4;4;3;2;1311;;;1311;1311;4;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;2;0;5;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;2;2;90;90;;;;42970.72;4.1;2981;8;4568.19257557
1802879;22;122;4;;;;500;;;36;;5;3;85;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;0;3;1;1;1;0;1;1;2;1;0;1;2;2;1;2;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;2;1;90;90;;;;75753.84;2.3;3406.94;4;2445.58822798
1802880;23;132;4;;;;500;;;30;;5;3;99;1;1;3;3;2;1311;1111;111211;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;2;0;2;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;1;2;1;2;1;90;5;;;;100306.92;1.5;1909.28;2;2610.86418868
1802881;23;142;2;600;2;;;;;0;4;4;3;85;1;1;3;3;11;1311;;;1311;1311;1;1;4;2;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;3;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;1;2;2;2;2;2;2;2;2;2;1;2;90;90;;;;64021.39;2;2531.33;3;2042.22614530
1802882;3;142;1;;;;700;1;100000;4;;3;3;90;1;1;3;3;11;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;5;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;1;1;1;2;2;2;2;2;1;1;90;90;;;;69179.34;2.8;3503.48;5;2157.97695742
1802883;22;142;1;;;;500;2;120000;4;;4;4;100;1;1;3;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;1;2;2;2;1;2;2;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;1;1;90;90;;;;34073.6;2.4;6880.18;5;2650.69806595
1802884;1;142;2;400;2;;;;;8;;3;3;70;1;1;3;3;2;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;2;2;1;1;1;1;2;2;2;2;2;1;2;2;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;22866.4;1;1203.05;1;3668.20366910
1802885;22;132;1;;;;500;2;70000;10;;3;3;58;1;1;3;3;2;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;1;2;0;2;0;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;1;1;2;2;2;2;2;1;90;90;;;;34752.8;2.1;2292.58;4;2173.90574039
1802886;1;142;2;500;2;;;;;5;;3;3;90;1;1;3;3;2;1311;;;1311;1311;1;1;1;1;1;1;2;1;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;2;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;1;2;2;2;2;2;2;1;1;90;5;;;;36337.2;1;2725.88;1;4569.17512033
1802887;22;11;4;;;;350;;;2;;8;3;90;1;1;1;3;2;1111;111211;;1316;111211;4;5;4;4;4;4;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;3;3;1;2;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;41859.38;3.3;2695.21;6;1372.76168536
1802888;3;11;1;;;;200;2;35000;76;;1;3;80;6;6;6;3;2;111211;;;1316;1512;4;4;4;4;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;1;4;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;1;70;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;1;1;2;1;90;90;;;;39620.16;3.3;3066.75;6;1202.06512807
1802889;22;11;1;;;;350;2;60000;5;;5;4;120;6;6;6;3;2;1111;111211;;1316;1111;4;4;4;4;4;4;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;1;1;1;17;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;1;2;1;1;90;90;;;;27995.77;3.1;1550.51;6;1038.98940861
1802890;22;11;1;;;;400;2;200000;25;;6;3;130;4;4;3;3;11;1111;111211;;1316;1512;4;4;4;4;4;4;2;1;2;2;1;1;2;1;2;1;2;1;2;2;2;2;2;2;1;1;2;0;2;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;;1;3;1;700;2;;;;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;1;2;2;1;90;90;;;;48653.68;2;1556.49;3;579.00481421
1802891;23;11;1;;;;350;2;40000;25;;6;5;100;1;6;1;3;2;1111;111211;;1316;1512;4;4;4;4;4;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;21729.02;1.5;1531.61;2;613.66760036
1802894;3;132;1;;;;800;2;300000;22;;6;4;90;1;1;1;3;11;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;1;2;2;2;1;1;2;0;3;1;1;2;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;1;2;1;2;11;90;;;;79589.3;2;5971.21;3;1964.12082665
1802895;3;142;2;550;2;;;;;3;;5;3;90;4;4;3;3;12;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;1;2;2;2;1;2;2;1;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;1;2;2;2;2;90;90;;;;24892.68;2;1170.1;3;1916.49024703
1802896;21;132;1;;;;750;2;200000;21;;6;4;120;1;1;3;3;12;1311;;;1311;1311;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;2;0;0;2;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;1;2;1;2;2;1;1;90;5;;;;69706.9;1.5;4089.26;2;2466.68473207
