BIRIMNO;HH_TIP_HBA;KONUT_TIP;MULKIYET;KIRA_TUTAR;KIRA_SEKLI;FERTNO_LOJMAN;KIRA_IZAFI;KONUT_BORC;KONUT_PIYASA_DEGER;KONUT_SURE_YIL;KONUT_SURE_AY;BINA_YIL;ODA_SAYI;KONUT_ALAN;ZEMIN_SALON;ZEMIN_ODA;ZEMIN_MUTFAK;ZEMIN_BANYO;ISITMA_SISTEM;YAKIT_TUR_1;YAKIT_TUR_2;YAKIT_TUR_3;YAKIT_TUR_MUTFAK;YAKIT_TUR_SICAKSU;OLCEK_ALISVERIS;OLCEK_BANKACILIK;OLCEK_POSTA;OLCEK_ULASIM;OLCEK_SAGLIK_MERKEZI;OLCEK_ZORUNLU_EGITIM;KONUT_IKINCI;BANYO;SAUNA;JAKUZI;TUVALET;MUTFAK;COP_OGUTUCU;KALORIFER;TABAN_ISITMA;BORULU_SU_SISTEM;DOGALGAZ;SICAKSU;KABLO_YAYIN;ASANSOR;GARAJ;HAVUZ;JENERATOR;GUVENLIK_SISTEM;BALKON;BAHCE;COCUK_OYUN_ALAN;TELEFON_HAT_SAYI;CEP_TELEFON_SAYI;BILGISAYAR_SAYI;INTERNET_SAYI;PANEL_TV_SAYI;VIDEO_KAMERA_SAYI;UYDU_ANTEN_SAYI;BUZDOLABI_SAYI;DERIN_DONDURUCU_SAYI;BULASIK_MAKINE_SAYI;MIKRODALGA_FIRIN_SAYI;CAMASIR_MAKINE_SAYI;CAMASIR_KURUTMA_SAYI;HALI_YIKAMA_SAYI;KLIMA_SAYI;OYUN_KONSOL_SAYI;OTOMOBIL_SAYI;ISVEREN_ARAC_SAYI;MOTOSIKLET_SAYI;DENIZTASIT_SAYI;MUSKONUT_SAHIPLIGI;MUSKONUT_MIKTAR;MUSKONUT_KIRAYA_VERILEN;MUSKONUT_AYLIK_KIRA;APARTMAN_SAHIPLIGI;APARTMAN_MIKTAR;APARTMAN_KIRAYA_VERILEN;APARTMAN_AYLIK_KIRA;YAZLIK_SAHIPLIGI;YAZLIK_MIKTAR;YAZLIK_KIRAYA_VERILEN;YAZLIK_AYLIK_KIRA;TARLA_SAHIPLIGI;TARLA_MIKTAR;TARLA_KIRAYA_VERILEN;TARLA_AYLIK_KIRA;BAG_SAHIPLIGI;BAG_MIKTAR;BAG_KIRAYA_VERILEN;BAG_AYLIK_KIRA;SERA_SAHIPLIGI;SERA_MIKTAR;SERA_KIRAYA_VERILEN;SERA_AYLIK_KIRA;ARSA_SAHIPLIGI;ARSA_MIKTAR;ARSA_KIRAYA_VERILEN;ARSA_AYLIK_KIRA;DUKKAN_SAHIPLIGI;DUKKAN_MIKTAR;DUKKAN_KIRAYA_VERILEN;DUKKAN_AYLIK_KIRA;OTEL_SAHIPLIGI;OTEL_MIKTAR;OTEL_KIRAYA_VERILEN;OTEL_AYLIK_KIRA;ELEKTRIKLI_BISIKLET_SAYI;SIGARA_ALISKANLIK;ALKOL_ALISKANLIK;DISARIDA_YEMEK;GAZETE_ALISKANLIK;DERGI_ALISKANLIK;SINEMA_ALISKANLIK;UCRETLI_TV_ALISKANLIK;UCRETLI_SPOR_ALISKANLIK;SANS_OYUN_ALISKANLIK;KAHVEHANE_ALISKANLIK;OZEL_SIGORTA;KREDI_KARTI;PAZAR_ALISKANLIK;INTERNET_ALISVERIS_SIKLIK;TASARRUF_1;TASARRUF_2;TASARRUF_3;TASARRUF_4;YILKULGEL;EFB_OECD;HARCAMA;HHB;FAKTOR
1707048;2;4;1;;;;2000;2;700000;13;;5;4;110;1;1;3;3;2;3;;;4;5;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1;1;2;1;2;1;3;1;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;2;;;;1;2;1;2200;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;1;2;2;1;2;2;2;1;1;2;90;4;3;;;296394.74;2.1;12182.41;4;2392.9867560
1707049;4;4;1;;;;2500;2;750000;2;;8;3;75;1;1;3;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;2;0;3;3;3;2;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;1;1;2;2;2;1;1;1;11;3;5;;;181435.83;1.5;8431.05;2;3443.3982840
1707051;5;4;1;;;;1250;2;310000;11;;5;4;120;1;1;3;3;3;3;;;3;3;1;2;2;5;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;1;1;2;2;1;1;1;2;1;3;1;4;2;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;;1;3;2;1000;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;1;1;2;2;2;2;1;1;90;90;;;;135500.33;2.5;8015.5;4;2187.0075358
1707052;1;4;2;950;2;;;;;6;;4;4;120;1;1;3;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;1;1;2;2;1;1;1;2;0;2;1;3;2;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;1;2;11;90;;;;43361.35;1.8;4567.36;3;3126.4197876
1707056;2;4;4;;;;1200;;;5;;6;4;120;1;1;3;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;1;2;2;2;1;1;2;0;2;1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;2;90;90;;;;40897.32;2.1;2696.56;4;3368.4681549
1707057;4;4;1;;;;1800;2;400000;7;;4;3;85;1;1;3;3;3;3;;;3;3;1;2;2;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;1;2;2;2;2;2;1;1;2;1;4;1;5;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;1;1;2;2;2;2;1;1;1;90;3;;;;124093.54;1.5;6821.97;2;3600.6382693
1707059;1;4;4;;;;1200;;;9;;6;3;85;1;1;1;3;3;3;;;3;3;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;1;2;0;3;1;3;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;1;1;2;1;2;11;5;;;;92621.64;1.8;6990.27;3;2432.6366041
1707060;2;4;2;1400;2;;;;;0;10;4;3;80;1;1;3;3;3;3;;;3;3;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;4;1;4;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;1;3;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;1;1;90;90;;;;32574.78;2.5;4964.56;4;3675.4634699
1707061;6;3;1;;;;1250;2;600000;55;;3;3;70;1;1;3;3;3;3;;;3;3;1;2;2;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;1;2;2;2;1;1;2;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;2;;;;1;2;1;350;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;115923.84;1;2072.43;1;3670.1493007
1707062;6;3;2;820;2;;;;;1;;5;3;70;1;1;3;3;3;3;;;3;3;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;2;2;90;90;;;;20335.52;1;2181.9;1;5625.5235143
1707063;2;4;1;;;;900;1;250000;4;;8;4;90;1;1;3;3;3;3;;;3;3;2;4;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;1;1;2;2;2;1;1;2;0;4;1;4;0;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;5;;;;50954.48;2.3;2729.24;4;2630.4466176
1707064;2;3;1;;;;1000;2;300000;30;;5;4;110;1;1;3;3;3;3;;;3;3;1;2;2;2;2;2;2;1;2;2;1;1;2;1;1;1;1;1;2;2;2;2;2;2;1;1;2;0;2;1;2;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;1;1;2;90;90;;;;44780.35;2.1;3882.79;4;2341.2583469
1707065;4;4;1;;;;1000;2;250000;7;;8;4;90;1;1;3;3;3;3;;;3;3;2;3;3;2;2;2;1;1;2;2;1;1;2;1;2;1;1;1;2;1;1;2;2;2;1;1;2;0;2;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;;1;1;0;;2;;;;1;1;0;;1;1;0;;2;;;;1;300;0;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;51890.93;1.5;3848.79;2;2187.9874823
1707067;5;4;1;;;;1200;1;350000;3;;8;6;136;1;1;3;3;3;3;;;3;3;1;2;1;1;2;2;1;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;4;1;5;2;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;;1;1;0;;2;;;;1;20;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;114770.38;2.5;3839.6;4;2819.7093136
1707068;1;4;2;850;2;;;;;2;;8;3;90;1;1;3;3;3;3;;;3;3;3;4;4;2;3;2;2;1;2;2;1;1;2;1;2;1;1;1;2;1;1;2;2;1;1;1;2;1;3;1;4;2;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;1;2;2;2;2;1;1;90;5;;;;117754.14;2;5850.85;3;2064.4027973
1707069;2;3;1;;;;800;2;200000;10;;6;4;120;1;1;3;3;3;3;;;3;3;2;2;2;2;2;2;1;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;4;1;3;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;1;5;3;1675;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;1;2;2;1;2;1;1;11;90;;;;83346.56;2.5;8296.41;4;2433.4338154
1707070;4;3;2;500;2;;;;;2;;8;4;80;1;1;3;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;1;2;1;1;90;90;;;;57135.53;1.5;4417.5;2;2610.2518665
1707071;2;3;1;;;;650;1;160000;2;;8;3;90;1;1;1;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;1;2;0;2;0;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;1;290;0;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;34642.04;2.1;3580.82;4;2634.5723332
1707072;1;4;1;;;;1000;2;350000;9;;8;4;95;1;1;1;3;3;3;;;3;3;2;3;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;1;3;1;4;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;90;9;;;;67647;2;4922.03;3;2351.2977356
1707073;4;3;2;500;2;;;;;21;;5;3;105;1;1;3;3;5;11;12;;4;5;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;1;600;0;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;32216.35;1.5;2090.15;2;2182.1016674
1707075;5;3;4;;;;600;;;3;;5;4;120;1;1;1;3;3;3;;;3;3;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;3;0;4;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;1;2;2;2;2;2;2;90;90;;;;55503.44;2.3;3624.57;4;3570.9936928
1707076;6;3;2;450;2;;;;;5;;6;3;70;1;1;3;3;3;3;;;3;3;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;2;2;2;1;90;90;;;;26692.34;2.1;861.23;4;1217.5377432
1707078;1;3;1;;;;500;2;120000;15;;5;3;75;4;4;3;3;3;3;11;;3;3;1;3;3;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;23489.18;1.8;1727.82;3;1683.6359849
1707079;3;3;4;;;;600;;;5;;5;4;110;1;1;3;3;3;3;;;3;3;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;2;0;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;1;2;1;1;90;90;;;;46339.28;2.7;9498.72;6;3643.1079332
1707080;2;3;2;475;2;;;;;3;;6;3;80;1;1;3;3;3;3;;;3;3;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;1;2;0;2;0;2;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;26544.76;2.1;2545.34;4;2243.7531234
1707081;3;3;2;500;2;;;;;0;7;5;3;80;4;4;3;3;5;5;;;4;5;2;2;2;2;2;4;1;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;0;3;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;2;;;;2;;;;2;;;;1;2;0;;2;;;;2;;;;2;;;;2;;;;0;2;2;1;2;2;2;2;2;2;1;2;2;1;90;90;;;;34103.37;2.6;2025.82;5;1517.6475385
1707082;1;4;2;1100;2;;;;;3;;8;4;110;1;1;3;3;3;3;;;3;3;1;3;3;3;3;5;2;1;2;2;1;1;2;1;2;1;1;1;2;1;1;2;1;2;1;1;1;0;2;1;3;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;1;2;2;2;2;1;1;90;90;;;;35473.83;1.8;3445.5;3;2360.2538448
1707083;1;4;1;;;;1500;2;300000;8;;8;4;80;1;1;3;3;3;3;;;3;3;2;3;2;1;1;3;2;1;2;2;1;1;2;1;2;1;1;1;2;1;1;2;1;2;1;1;1;1;2;3;3;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0;1;1;0;;1;4;3;825;2;;;;1;1;0;;1;1;0;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;1;2;2;2;1;1;1;10;3;5;;;92890.37;1.8;5122.42;3;2434.0012884
1707084;2;3;2;950;2;;;;;6;;6;3;110;1;1;3;3;3;3;;;3;3;1;1;1;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;4;1;5;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;1;2;2;1;2;1;90;90;;;;44318.57;2.5;3384.15;4;1410.6436456
1707085;2;4;2;850;2;;;;;3;;8;3;82;1;1;3;3;3;3;;;3;3;1;2;3;2;2;4;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1;1;2;0;4;0;5;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;1;2;1;90;90;;;;43306.54;2.5;4079.76;4;1824.5268799
1707086;5;4;1;;;;1500;2;250000;10;;8;3;70;1;1;3;3;3;3;;;3;3;2;2;2;2;2;3;2;1;2;2;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1;2;2;1;5;1;3;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;2;;;;1;2;1;670;2;;;;1;9;0;;1;1;0;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;1;2;2;1;90;90;;;;92484.5;3.8;4729.51;7;4574.6482145
1707087;5;3;2;880;2;;;;;6;;4;2;55;1;1;3;3;3;3;;;3;3;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;2;2;2;2;2;1;1;2;0;2;1;3;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;1;1800;0;;2;;;;2;;;;0;1;2;1;1;2;2;1;2;1;1;1;1;1;11;6;4;3;;70800.07;2;4651.3;3;2189.7564175
1707089;3;1;2;1500;2;;;;;16;;4;3;80;1;1;3;3;3;3;;;3;3;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;1;5;1;6;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;1;2;1;1;90;90;;;;33945.24;3;6984.74;5;2787.6911436
1707091;4;3;3;0;;2;1200;;;10;;5;2;60;2;2;2;3;5;11;;;4;5;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;0;2;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;39110.82;1.5;2549.27;2;1945.2544411
1707092;1;3;1;;;;1800;2;600000;30;;5;4;120;1;1;3;3;3;3;;;3;3;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;3;1;4;1;0;1;1;1;1;1;1;0;0;1;1;2;0;0;0;2;;;;1;1;0;;2;;;;1;10;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;1;1;2;2;2;1;1;1;90;90;;;;122845.37;2;5000.5;3;2422.8258491
1707093;6;3;1;;;;350;2;100000;25;;6;3;90;4;4;3;3;5;11;12;;4;5;2;4;3;4;2;4;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;;;;1;3;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;25948.15;1.5;1247.7;2;2636.0570411
1707094;3;3;1;;;;500;2;150000;9;;8;3;90;4;4;3;3;3;3;;;3;3;3;4;4;4;3;4;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;3;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;1;500;0;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;52511.3;3.1;4804.16;6;3301.4643627
1707095;1;3;1;;;;500;2;150000;4;;6;3;95;1;1;3;3;3;3;;;3;3;2;4;3;3;4;4;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;1;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;1;2;1;400;2;;;;1;3;0;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;1;90;90;;;;25666.1;1.8;2054.81;3;1384.7337880
1707096;4;3;2;300;2;;;;;5;;6;3;110;1;1;3;3;3;3;;;3;3;2;3;3;2;2;3;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;0;2;0;0;1;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;1;2;2;2;2;1;1;90;90;;;;51576.74;1.5;6297.81;2;3211.5230740
1707098;3;3;1;;;;500;2;150000;9;;6;3;110;1;1;3;3;3;3;;;3;3;3;3;3;3;3;4;2;1;2;2;1;1;2;1;2;1;1;1;2;2;1;2;2;2;1;1;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;1;168;0;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;1;1;90;90;;;;51634.21;2.4;3759.37;5;2225.3619156
1707099;2;3;1;;;;800;2;270000;10;;8;3;100;1;1;3;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;4;1;1;2;0;1;1;0;1;0;1;1;0;1;1;0;1;0;0;2;;;;1;3;2;1300;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;1;1;1;11;90;;;;71174.77;2.5;4516.91;4;2148.0588065
1707100;1;4;2;750;2;;;;;2;;6;3;75;3;3;3;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;2;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;29662.03;1.8;2685.62;3;2711.6889027
1707101;4;4;2;770;2;;;;;4;;6;3;90;1;1;3;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;1;2;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;2;2;90;90;;;;29095.92;1.5;2306.17;2;2286.8046190
1707103;1;4;1;;;;900;2;150000;5;;8;3;80;1;1;3;3;3;3;;;3;3;2;3;3;3;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;0;2;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;2;2;2;2;2;1;2;11;90;;;;49847.57;1.8;4404.41;3;2699.2789886
1707105;1;3;1;;;;1200;2;300000;3;;8;3;90;1;1;3;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;1;1;1;2;1;2;2;2;2;1;2;2;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;1;1;0;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;1;2;2;2;2;1;2;90;90;;;;39589.05;1.8;3070.83;3;2100.3817428
1707106;3;3;4;;;;1500;;;16;;5;3;110;1;1;3;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;3;0;0;1;0;1;1;1;1;0;1;0;2;1;2;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;49204.32;2.9;4067.87;6;3952.7435197
1707107;2;3;2;700;2;;;;;8;;6;4;110;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;1;2;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;2;;;;1;1;1;900;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;1;2;2;2;1;2;2;2;2;1;1;90;90;;;;60985.47;2.1;9038.65;4;2567.7998747
1707109;2;3;2;600;2;;;;;6;;6;3;85;1;3;3;3;3;3;;;3;3;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;0;2;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;1;2;2;2;2;2;2;2;2;2;2;1;2;90;90;;;;37715.06;2.1;1867.04;4;2567.7998747
1707110;6;3;4;;;;400;;;7;;4;1;35;3;3;3;3;5;11;;;4;4;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;0;5;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;2;;;;0;2;2;2;2;2;2;2;2;2;2;2;2;2;90;90;;;;26231.89;3;3090.58;5;1944.3637145
