BIRIMNO,HH_TIP_HBA,KONUT_TIP,MULKIYET,KIRA_TUTAR,KIRA_SEKLI,FERTNO_LOJMAN,KIRA_IZAFI,KONUT_BORC,KONUT_PIYASA_DEGER,KONUT_SURE_YIL,KONUT_SURE_AY,BINA_YIL,ODA_SAYI,KONUT_ALAN,ZEMIN_SALON,ZEMIN_ODA,ZEMIN_MUTFAK,ZEMIN_BANYO,ISITMA_SISTEM,YAKIT_TUR_1,YAKIT_TUR_2,YAKIT_TUR_3,YAKIT_TUR_MUTFAK,YAKIT_TUR_SICAKSU,OLCEK_ALISVERIS,OLCEK_BANKACILIK,OLCEK_POSTA,OLCEK_ULASIM,OLCEK_SAGLIK_MERKEZI,OLCEK_ZORUNLU_EGITIM,KONUT_IKINCI,BANYO,SAUNA,JAKUZI,TUVALET,MUTFAK,COP_OGUTUCU,KALORIFER,TABAN_ISITMA,BORULU_SU_SISTEM,DOGALGAZ,SICAKSU,KABLO_YAYIN,ASANSOR,GARAJ,HAVUZ,JENERATOR,GUVENLIK_SISTEM,BALKON,BAHCE,COCUK_OYUN_ALAN,TELEFON_HAT_SAYI,CEP_TELEFON_SAYI,BILGISAYAR_SAYI,INTERNET_SAYI,PANEL_TV_SAYI,VIDEO_KAMERA_SAYI,UYDU_ANTEN_SAYI,BUZDOLABI_SAYI,DERIN_DONDURUCU_SAYI,BULASIK_MAKINE_SAYI,MIKRODALGA_FIRIN_SAYI,CAMASIR_MAKINE_SAYI,CAMASIR_KURUTMA_SAYI,HALI_YIKAMA_SAYI,KLIMA_SAYI,OYUN_KONSOL_SAYI,OTOMOBIL_SAYI,ISVEREN_ARAC_SAYI,MOTOSIKLET_SAYI,DENIZTASIT_SAYI,MUSKONUT_SAHIPLIGI,MUSKONUT_MIKTAR,MUSKONUT_KIRAYA_VERILEN,MUSKONUT_AYLIK_KIRA,APARTMAN_SAHIPLIGI,APARTMAN_MIKTAR,APARTMAN_KIRAYA_VERILEN,APARTMAN_AYLIK_KIRA,YAZLIK_SAHIPLIGI,YAZLIK_MIKTAR,YAZLIK_KIRAYA_VERILEN,YAZLIK_AYLIK_KIRA,TARLA_SAHIPLIGI,TARLA_MIKTAR,TARLA_KIRAYA_VERILEN,TARLA_AYLIK_KIRA,BAG_SAHIPLIGI,BAG_MIKTAR,BAG_KIRAYA_VERILEN,BAG_AYLIK_KIRA,SERA_SAHIPLIGI,SERA_MIKTAR,SERA_KIRAYA_VERILEN,SERA_AYLIK_KIRA,ARSA_SAHIPLIGI,ARSA_MIKTAR,ARSA_KIRAYA_VERILEN,ARSA_AYLIK_KIRA,DUKKAN_SAHIPLIGI,DUKKAN_MIKTAR,DUKKAN_KIRAYA_VERILEN,DUKKAN_AYLIK_KIRA,OTEL_SAHIPLIGI,OTEL_MIKTAR,OTEL_KIRAYA_VERILEN,OTEL_AYLIK_KIRA,ELEKTRIKLI_BISIKLET_SAYI,SIGARA_ALISKANLIK,ALKOL_ALISKANLIK,DISARIDA_YEMEK,GAZETE_ALISKANLIK,DERGI_ALISKANLIK,SINEMA_ALISKANLIK,UCRETLI_TV_ALISKANLIK,UCRETLI_SPOR_ALISKANLIK,SANS_OYUN_ALISKANLIK,KAHVEHANE_ALISKANLIK,OZEL_SIGORTA,KREDI_KARTI,PAZAR_ALISKANLIK,INTERNET_ALISVERIS_SIKLIK,TASARRUF_1,TASARRUF_2,TASARRUF_3,TASARRUF_4,YILKULGEL,EFB_OECD,HARCAMA,HHB,FAKTOR
1605890,6,4,1,,,,800,2,200000,35,,4,4,120,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,1,2,2,1,2,2,1,90,90,,,,27194.59,1,2300.26,1,3764.93518826
1605891,1,4,2,600,2,,,,,10,,7,3,110,1,1,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,1,2,2,2,2,2,1,2,90,90,,,,34803.97,1.8,2222.65,3,2314.62042305
1605892,2,3,2,650,2,,,,,4,,6,4,120,3,3,3,3,5,11,12,,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,4,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,1,2,1,2,2,2,2,2,2,2,1,2,90,90,,,,29369.43,2.3,2194.52,4,1745.27965614
1605893,3,1,4,,,,400,,,17,,6,4,100,3,3,3,3,5,12,11,,4,5,2,5,3,2,4,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,0,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,1,2,2,2,2,2,2,1,2,2,1,1,11,90,,,,22767.96,2.4,5720.3,5,1727.18019130
1605894,3,1,4,,,,450,,,17,,4,4,80,1,7,3,3,5,11,12,,4,4,2,4,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,3,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,2,1,90,90,,,,34658.06,2.6,3476.79,5,1583.07344779
1605895,2,1,4,,,,400,,,18,,6,4,100,1,1,1,3,5,12,11,,4,5,3,5,3,2,3,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,3,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,2,,,,2,,,,2,,,,1,2,0,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,2,1,90,90,,,,24140.84,2.3,3635.01,4,1450.12661133
1605896,4,1,2,340,2,,,,,5,,2,3,70,2,2,3,3,5,11,12,,4,5,2,4,2,2,4,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,1,2,0,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,1,2,2,1,90,90,,,,14787.28,1.5,1351,2,1246.06181903
1605898,1,3,2,500,2,,,,,4,,4,4,110,3,3,3,3,5,11,12,,4,5,4,5,4,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,1,2,2,2,2,1,1,1,90,90,,,,36271.28,1.8,3381.14,3,1891.75540617
1605899,1,4,2,600,2,,,,,10,,4,3,85,1,4,3,3,6,5,,,4,4,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,3,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,1,2,2,1,1,90,90,,,,34846,2,2410.49,3,1594.31492027
1605900,5,4,2,1300,2,,,,,3,,6,4,120,1,1,3,3,2,7,,,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,0,3,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,1,2,2,2,2,2,1,90,90,,,,80142.66,2,7116.73,3,2268.04945061
1605901,6,3,2,1070,2,,,,,2,,6,4,120,1,1,3,3,2,7,,,4,5,1,2,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,3,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,1,2,2,2,2,2,1,2,90,90,,,,40825.89,2,3170.1,3,1724.53677366
1605903,5,4,2,1500,2,,,,,5,,6,5,140,1,1,3,3,2,7,,,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,1,2,2,2,2,2,2,2,1,2,90,90,,,,48679.6,1.5,2876.71,2,1448.04428684
1605904,6,4,1,,,,1500,2,400000,14,,6,4,140,1,1,3,3,2,7,,,4,5,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,2,,,,1,4,1,850,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,1,2,2,2,2,1,2,90,90,,,,53439.17,1.5,3611.94,2,1574.91979220
1605905,2,1,1,,,,500,2,50000,11,,3,3,90,1,1,3,3,5,11,,12,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,4,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,2,90,90,,,,40804.08,2.5,2131.52,4,2417.52676029
1605906,1,3,4,,,,500,,,2,,3,3,95,1,1,3,3,5,11,,12,4,5,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,46243.2,1.8,2943.73,3,1797.74330974
1605907,2,3,2,475,2,,,,,3,,3,4,110,2,2,3,3,6,5,,,4,4,3,3,3,3,3,3,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,22374.8,2.3,1947.09,4,1502.26412352
1605908,4,1,4,,,,500,,,0,7,3,3,100,6,6,6,3,6,5,,,4,5,4,4,4,4,4,4,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,2,90,90,,,,50644.8,1.5,2177.98,2,1874.72663796
1605910,6,1,2,250,2,,,,,10,,3,2,65,6,6,6,3,5,5,,,4,5,3,3,3,3,3,3,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,11335.17,1,1102.14,1,3899.85162530
1605911,1,3,1,,,,450,2,150000,4,,8,4,140,1,1,1,3,2,12,,,4,5,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,27324.16,1.8,1828.82,3,215.41056748
1605912,4,3,2,350,2,,,,,16,,5,4,90,1,1,3,3,5,11,12,,4,5,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,2,2,2,2,2,2,1,90,90,,,,31450.48,1.5,1493.02,2,215.10692272
1605913,4,3,1,,,,550,2,170000,13,,7,4,137,1,1,3,3,5,11,12,,4,6,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,1,230,0,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,1,2,1,1,90,90,,,,45030.16,1.5,2145.68,2,215.36773961
1605915,1,3,1,,,,500,1,180000,1,,8,4,140,1,1,1,3,2,12,,,4,5,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,46693.84,2,1861.93,3,215.52305077
1605916,1,3,1,,,,450,2,130000,10,,7,3,100,1,1,3,3,5,12,,,4,5,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,2,,,,1,1,0,,2,,,,1,3,3,166,1,9,0,,2,,,,2,,,,2,,,,2,,,,0,1,1,1,2,2,2,1,2,2,1,2,1,1,11,90,,,,78840.7,1.8,5713.92,3,215.10836636
1605918,2,3,1,,,,1100,1,200000,5,,5,3,112,1,1,3,3,6,5,,,4,5,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,1,1,11,90,,,,46673.12,2.1,2812.55,4,1434.59344991
1605919,1,4,1,,,,750,2,150000,2,,5,3,65,1,1,1,3,3,3,,,3,3,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,2,1,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,1,2,2,1,90,3,,,,44794.44,2,2953.23,3,1581.44177831
1605920,6,4,2,450,2,,,,,2,,5,3,65,5,5,3,3,7,5,,,4,5,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,1,1,1,1,2,1,1,1,2,11,90,,,,41791.1,1,2385.23,1,3859.14446129
1605921,6,3,4,,,,1000,,,24,,6,4,100,1,1,3,3,3,3,,,3,3,2,2,3,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,90,,,,22794.4,1,1851.5,1,2606.67915461
1605922,4,3,1,,,,1000,2,230000,26,,5,4,110,1,2,3,3,3,3,,,3,3,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,9,,,,77248.48,1.5,2833.25,2,1359.71337890
1605923,5,4,1,,,,650,1,150000,5,,8,3,85,1,1,3,3,3,3,,,3,3,4,5,5,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,2,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,,1,2,1,600,2,,,,2,,,,2,,,,2,,,,1,300,0,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,1,1,1,90,90,,,,69789.2,2.3,2342.84,4,1704.76028510
1605924,4,4,1,,,,700,1,150000,6,,8,3,85,1,1,3,3,3,3,,,4,5,4,4,4,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,1,2,2,2,2,2,2,2,1,2,90,90,,,,27138.24,1.5,1611.2,2,1355.00844919
1605925,3,4,1,,,,600,1,150000,5,,8,3,84,1,1,3,3,3,3,,,3,3,2,4,4,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,3,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,2,2,2,1,2,2,2,2,1,1,90,90,,,,32069.04,2.6,3655.94,5,1510.60918116
1605926,1,4,1,,,,600,1,130000,5,,8,3,84,1,1,3,3,3,3,,,3,3,2,4,4,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,3,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,1,1,2,1,1,90,90,,,,42061.72,2,2380.86,3,1514.47162902
1605927,1,4,1,,,,600,1,150000,5,,8,3,85,1,1,3,3,3,3,,,3,3,2,4,4,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,3,2,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,2,1,90,90,,,,25906.8,1.8,1812.6,3,1580.23610172
1605928,4,4,2,290,2,,,,,5,,8,3,84,1,1,3,3,3,3,,,3,3,4,4,4,3,3,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,0,2,0,0,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,1,2,1,1,90,90,,,,21205.23,1.5,3572.69,2,1276.58208658
1605929,6,3,1,,,,650,2,170000,23,,5,4,80,1,1,3,3,3,3,,,3,3,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,2,,,,1,1,0,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,1,2,1,1,90,5,,,,66936.33,1.5,4388.47,2,1565.07720291
1605930,1,3,2,650,2,,,,,6,,7,3,110,1,1,3,3,6,5,,,4,5,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,1,1,2,2,2,1,2,2,2,2,1,1,90,90,,,,52787.76,1.8,2927.03,3,1840.75812574
1605931,4,3,1,,,,1200,2,350000,16,,6,4,140,1,1,3,3,3,3,,,3,3,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,2,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,1,1,2,2,1,2,2,1,2,1,1,90,5,,,,72239.12,1.5,3965.98,2,1679.94586816
1605932,4,3,1,,,,800,2,250000,30,,5,4,100,3,2,3,3,5,11,12,,4,5,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,23538.4,1.5,1925.94,2,1250.65655120
1605934,6,3,1,,,,750,1,240000,4,,5,4,90,1,1,1,3,3,3,,,3,3,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,0,2,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,1,2,2,1,90,90,,,,49171.94,1.5,2295.38,2,1755.57398317
1605935,1,1,4,,,,400,,,15,,7,4,100,1,1,1,3,6,5,,,4,5,2,4,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,0,2,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,1,2,1,2,2,2,1,90,90,,,,47141.3,1.8,2395.55,3,2050.88029399
1605936,4,3,1,,,,500,2,100000,6,,6,3,90,1,1,3,3,6,5,,,4,5,3,3,3,3,3,3,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,2,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,,,,1,3,1,350,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,90,,,,55821.92,1.5,1791.13,2,1594.49970566
1605939,6,1,4,,,,300,,,18,,6,3,80,6,6,3,3,5,11,12,,4,6,3,3,3,3,3,3,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,90,,,,9210.99,1,675.7,1,2968.69299329
1605940,4,1,4,,,,300,,,25,,5,3,80,7,7,7,7,5,11,12,,4,5,3,3,3,3,3,3,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,90,,,,10370.08,1.5,803.8,2,1426.96696203
1605941,1,3,2,520,2,,,,,4,,7,4,130,1,1,3,3,5,12,11,,4,5,2,4,4,4,4,4,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,1,2,2,2,1,90,90,,,,31440,1.8,2816.5,3,1807.92370983
1605942,2,1,2,375,2,,,,,13,,5,4,120,1,1,3,3,5,11,12,,4,5,2,4,4,4,4,4,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,1,2,2,2,2,2,2,2,2,1,2,90,3,,,,31649.6,2.1,2083.72,4,1538.34178779
1605943,2,1,4,,,,450,,,28,,5,4,90,3,3,3,3,5,11,12,,4,5,3,5,5,2,5,3,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,0,2,1,1,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,1,118,0,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,44184.38,2.3,3610.42,4,1482.71091732
1605944,1,1,1,,,,400,2,100000,15,,6,3,89,1,1,3,3,5,5,,,4,5,2,4,4,4,4,4,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,3,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,4,2,450,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,1,2,2,2,2,1,2,1,1,2,1,1,90,90,,,,34898.56,2,2766.92,3,1513.42535390
1605945,3,1,2,540,2,,,,,2,,5,4,100,6,6,6,3,5,11,12,,4,5,2,4,4,4,4,4,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,31115.12,4,2967.89,9,1322.40260896
1605948,4,4,1,,,,1000,2,200000,30,,5,4,90,1,1,3,3,2,3,,,3,3,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,0,0,0,1,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,2,2,2,2,2,2,2,2,2,2,2,2,2,90,90,,,,31670.96,1.5,2936.17,2,1285.79248365
1605949,6,4,1,,,,1500,2,250000,26,,5,4,135,1,1,3,3,5,4,,,4,5,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,,,,1,1,0,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,,0,1,2,2,2,2,2,2,2,2,2,2,1,1,90,90,,,,38715.4,1,3437.08,1,2652.75327570
